Index;Date;Match_Index;Match_Type;Home_Team_Code;Home_Team;Home_score;Away_Score;Away_Team_Code;Away_Team;Home_Score_Index;Away_Score_Index;FIFA_Points_Home;FIFA_Points_Home_Norm;FIFA_Points_Away;FIFA_Points_Away_Norm;Attack_Home;Attack_Away;Defense_Home;Defense_Away;Recent_Home_Trend_1;Recent_Home_Trend_2;Recent_Home_Trend_3;Recent_Home_Trend_4;Recent_Home_Trend_5;Recent_Away_Trend_1;Recent_Away_Trend_2;Recent_Away_Trend_3;Recent_Away_Trend_4;Recent_Away_Trend_5;Encounter_1;Encounter_2;Encounter_3;Encounter_4;Encounter_5
1995;10.10.2009;0;Friendly;JPN;Japan;2;0;SCO;Scotland;1;-1;577;0.374590701;687;0.446627374;1.341176471;1.21875;1.3;1.25;-1;1;1;1;0;-1;1;-1;1;-1;;;;;
1996;08.10.2009;0;Friendly;CRO;Croatia;3;2;QAT;Qatar;1;-1;856;0.557301899;416;0.269155206;1.709302326;1.090909091;0.906976744;1.636363636;-1;1;1;0;1;0;1;-1;1;-1;;;;;
1997;09.09.2009;36;QW-19;ALB;Albania;1;1;DEN;Denmark;0;0;632;0.410609037;686;0.445972495;0.975;1.33118701;0.990625;1.18980963;1;0;-1;-1;-1;0;-1;1;1;1;-1;;;;
1998;09.09.2009;36;QW-19;MLT;Malta;0;1;SWE;Sweden;-1;1;149;0.094302554;713;0.463654224;0.608660131;1.655737705;1.926470588;1.023028884;-1;1;-1;-1;-1;1;1;1;-1;-1;-1;;;;
1999;09.09.2009;36;QW-19;MDA;Moldova;1;1;GRE;Greece;0;0;181;0.115258677;695;0.451866405;0.916666667;1.092948718;1.470833333;0.933150183;0;1;0;1;-1;-1;-1;1;0;0;-1;;;;
2000;09.09.2009;36;QW-19;ISR;Israel;7;0;LUX;Luxembourg;1;-1;467;0.302554028;221;0.141453831;1.545454545;0.576048951;1.424242424;2.285839161;-1;0;-1;0;1;0;-1;-1;-1;0;1;;;;
2001;09.09.2009;36;QW-19;NOR;Norway;2;1;MKD;Macedonia;1;-1;605;0.392927308;235;0.150622135;1.078115683;0.939285714;1.15921288;1.258928571;0;1;-1;0;1;-1;-1;1;0;-1;0;;;;
2002;09.09.2009;36;QW-19;MNE;Montenegro;1;1;CYP;Cyprus;0;0;365;0.235756385;426;0.275703995;1.265625;0.903846154;1.328125;1.767032967;-1;1;0;0;-1;-1;-1;0;-1;-1;0;;;;
2003;09.09.2009;36;QW-19;HUN;Hungary;0;1;POR;Portugal;-1;1;925;0.60248854;1184;0.772102161;1.488888889;1.76443769;1.277777778;0.912722536;-1;-1;1;1;-1;0;1;0;1;1;;;;;
2004;09.09.2009;36;QW-19;ESP;Spain;3;0;EST;Estonia;1;-1;1277;0.833005894;366;0.236411264;2.252192982;0.887878788;0.605769231;1.438825758;1;1;1;-1;1;-1;-1;0;1;-1;1;;;;
2005;09.09.2009;36;QW-19;NIR;North. Ireland;0;2;SVK;Slovakia;-1;1;825;0.537000655;784;0.510150622;0.878787879;1.341463415;1.378787879;1.146341463;0;0;-1;1;1;0;0;1;1;-1;-1;;;;
2006;09.09.2009;36;QW-19;LVA;Latvia;2;2;SUI;Switzerland;0;0;323;0.208251473;974;0.634577603;1.044602699;1.567307692;1.428785607;0.974358974;1;-1;1;1;0;1;0;1;1;0;-1;;;;
2007;09.09.2009;36;QW-19;LIE;Liechtenstein;1;1;FIN;Finland;0;0;120;0.075311067;558;0.362148003;0.364495798;1.186862245;2.428571429;1.288265306;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;;;;
2008;09.09.2009;36;QW-19;ARM;Armenia;2;1;BEL;Belgium;1;-1;316;0.203667322;1352;0.882121807;1.144700461;1.707317073;1.739170507;1.146341463;-1;-1;-1;0;0;-1;-1;-1;0;-1;-1;;;;
2009;09.09.2009;36;QW-19;BLR;Belarus;0;0;UKR;Ukraine;0;0;465;0.30124427;880;0.573018991;1.296825397;1.627002288;1.146031746;0.891304348;-1;-1;0;1;1;1;-1;1;0;-1;-1;;;;
2010;09.09.2009;36;QW-19;WAL;Wales;1;3;RUS;Russia;-1;1;839;0.546168959;821;0.534381139;1.047619048;1.679439746;1.228571429;0.747357294;-1;1;1;-1;-1;1;-1;1;1;1;-1;;;;
2011;09.09.2009;36;QW-19;CZE;Czech Republic;7;0;SMR;San Marino;1;-1;810;0.527177472;20;0.009823183;1.44047619;0.106060606;1.071428571;4.460227273;0;1;1;-1;0;-1;-1;-1;-1;-1;1;;;;
2012;09.09.2009;36;QW-19;ENG;England;5;1;CRO;Croatia;1;-1;1069;0.696791094;856;0.557301899;2.065;1.709302326;0.805;0.906976744;1;0;1;1;1;1;1;0;1;1;1;;;;
2013;09.09.2009;36;QW-19;ROU;Romania;1;1;AUT;Austria;0;0;922;0.600523903;1067;0.695481336;1.394894895;1.5525;1.061861862;1.483333333;0;1;1;-1;-1;1;-1;-1;1;-1;-1;;;;
2014;09.09.2009;36;QW-19;BIH;Bosnia & Herzegovina;1;1;TUR;Turkey;0;0;913;0.594629993;983;0.640471513;1.766666667;1.513390722;1.233006536;1.078431373;1;-1;1;0;1;1;1;-1;1;-1;-1;;;;
2015;09.09.2009;36;QW-19;ITA;Italy;2;0;BUL;Bulgaria;1;-1;959;0.62475442;508;0.32940406;1.398496241;1.128205128;0.997314715;1.205128205;1;0;-1;-1;1;1;1;0;1;0;0;;;;
2016;09.09.2009;36;QW-19;GER;Germany;4;0;AZE;Azerbaijan;1;-1;1309;0.853962017;269;0.172888016;2.407008086;0.808210784;1.035714286;1.413602941;1;1;1;0;1;-1;-1;-1;-1;-1;1;;;;
2017;09.09.2009;36;QW-19;SVN;Slovenia;3;0;POL;Poland;1;-1;558;0.362148003;821;0.534381139;1.351351351;1.583966565;1.135135135;1.081306991;-1;1;-1;0;-1;0;1;0;-1;1;0;;;;
2018;09.09.2009;0;Friendly;ISL;Iceland;3;1;GEO;Georgia;1;-1;724;0.470857891;289;0.185985593;1.241196013;0.87510513;1.273754153;1.370899916;0;0;-1;-1;-1;-1;-1;0;-1;0;;;;;
2019;09.09.2009;36;QW-19;SCO;Scotland;0;1;NED;Netherlands;-1;1;687;0.446627374;931;0.606417813;1.21875;2.158181818;1.25;0.9;1;-1;1;-1;-1;1;0;1;1;1;-1;;;;
2020;09.09.2009;36;QW-19;FRO;Faroe Islands;2;1;LTU;Lithuania;1;-1;383;0.247544204;254;0.163064833;0.621875;0.845238095;2.20625;1.345982143;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;;;;
2021;09.09.2009;36;QW-19;AND;Andorra;1;3;KAZ;Kazakhstan;-1;1;5;0;300;0.19318926;0.210727969;0.901115619;2.869731801;1.969066937;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;;;;
2022;09.09.2009;36;QW-19;SRB;Serbia;1;1;FRA;France;0;0;581;0.377210216;907;0.59070072;1.538095238;1.446317829;1.057738095;0.821899225;1;1;1;1;1;0;1;1;-1;1;-1;;;;
2023;08.09.2009;0;Friendly;IRL;Rep. of Ireland;1;0;RSA;South Africa;1;-1;792;0.515389653;507;0.328749181;1.359927235;0.545454545;0.963097713;1.257575758;1;-1;0;0;0;-1;-1;-1;-1;1;;;;;
2024;05.09.2009;36;QW-19;MDA;Moldova;0;0;LUX;Luxembourg;0;0;181;0.115258677;221;0.141453831;0.916666667;0.576048951;1.470833333;2.285839161;1;0;1;-1;-1;-1;-1;-1;0;0;0;;;;
2025;05.09.2009;36;QW-19;SCO;Scotland;2;0;MKD;Macedonia;1;-1;687;0.446627374;235;0.150622135;1.21875;0.939285714;1.25;1.258928571;-1;1;-1;-1;0;-1;1;0;-1;0;-1;;;;
2026;05.09.2009;36;QW-19;BUL;Bulgaria;4;1;MNE;Montenegro;1;-1;508;0.32940406;365;0.235756385;1.128205128;1.265625;1.205128205;1.328125;1;0;1;0;0;1;0;0;-1;1;0;;;;
2027;05.09.2009;36;QW-19;DEN;Denmark;1;1;POR;Portugal;0;0;686;0.445972495;1184;0.772102161;1.33118701;1.76443769;1.18980963;0.912722536;-1;1;1;1;0;1;0;1;1;0;1;;;;
2028;05.09.2009;36;QW-19;TUR;Turkey;4;2;EST;Estonia;1;-1;983;0.640471513;366;0.236411264;1.513390722;0.887878788;1.078431373;1.438825758;1;-1;1;-1;-1;-1;0;1;-1;1;0;;;;
2029;05.09.2009;36;QW-19;SVK;Slovakia;2;2;CZE;Czech Republic;0;0;784;0.510150622;810;0.527177472;1.341463415;1.44047619;1.146341463;1.071428571;0;1;1;-1;-1;1;1;-1;0;0;1;;;;
2030;05.09.2009;36;QW-19;ISR;Israel;0;1;LVA;Latvia;-1;1;467;0.302554028;323;0.208251473;1.545454545;1.044602699;1.424242424;1.428785607;0;-1;0;1;0;-1;1;1;0;0;0;;;;
2031;05.09.2009;36;QW-19;HUN;Hungary;1;2;SWE;Sweden;-1;1;925;0.60248854;713;0.463654224;1.488888889;1.655737705;1.277777778;1.023028884;-1;1;1;-1;1;1;1;-1;-1;0;-1;;;;
2032;05.09.2009;36;QW-19;RUS;Russia;3;0;LIE;Liechtenstein;1;-1;821;0.534381139;120;0.075311067;1.679439746;0.364495798;0.747357294;2.428571429;-1;1;1;1;1;-1;-1;-1;-1;-1;1;;;;
2033;05.09.2009;36;QW-19;SUI;Switzerland;2;0;GRE;Greece;1;-1;974;0.634577603;695;0.451866405;1.567307692;1.092948718;0.974358974;0.933150183;0;1;1;0;1;-1;1;0;0;0;1;;;;
2034;05.09.2009;36;QW-19;ARM;Armenia;0;2;BIH;Bosnia & Herzegovina;-1;1;316;0.203667322;913;0.594629993;1.144700461;1.766666667;1.739170507;1.233006536;-1;-1;0;0;-1;-1;1;0;1;1;-1;;;;
2035;05.09.2009;36;QW-19;UKR;Ukraine;5;0;AND;Andorra;1;-1;880;0.573018991;5;0;1.627002288;0.210727969;0.891304348;2.869731801;-1;1;0;-1;1;-1;-1;-1;-1;-1;;;;;
2036;05.09.2009;36;QW-19;CRO;Croatia;1;0;BLR;Belarus;1;-1;856;0.557301899;465;0.30124427;1.709302326;1.296825397;0.906976744;1.146031746;1;0;1;1;1;-1;0;1;1;-1;1;;;;
2037;05.09.2009;36;QW-19;ISL;Iceland;1;1;NOR;Norway;0;0;724;0.470857891;605;0.392927308;1.241196013;1.078115683;1.273754153;1.15921288;0;-1;-1;-1;-1;1;-1;0;1;-1;0;;;;
2038;05.09.2009;36;QW-19;POL;Poland;1;1;NIR;North. Ireland;0;0;821;0.534381139;825;0.537000655;1.583966565;0.878787879;1.081306991;1.378787879;1;0;-1;1;-1;0;-1;1;1;1;-1;;;;
2039;05.09.2009;36;QW-19;FRA;France;1;1;ROU;Romania;0;0;907;0.59070072;922;0.600523903;1.446317829;1.394894895;0.821899225;1.061861862;1;1;-1;1;1;1;1;-1;-1;-1;0;0;;;
2040;05.09.2009;36;QW-19;AZE;Azerbaijan;1;2;FIN;Finland;-1;1;269;0.172888016;558;0.362148003;0.808210784;1.186862245;1.413602941;1.288265306;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;;;;
2041;05.09.2009;36;QW-19;ESP;Spain;5;0;BEL;Belgium;1;-1;1277;0.833005894;1352;0.882121807;2.252192982;1.707317073;0.605769231;1.146341463;1;1;-1;1;1;-1;-1;0;-1;-1;1;;;;
2042;05.09.2009;0;Friendly;ENG;England;2;1;SVN;Slovenia;1;-1;1069;0.696791094;558;0.362148003;2.065;1.351351351;0.805;1.135135135;0;1;1;1;1;1;-1;0;-1;-1;;;;;
2043;05.09.2009;36;QW-19;CYP;Cyprus;1;2;IRL;Rep. of Ireland;-1;1;426;0.275703995;792;0.515389653;0.903846154;1.359927235;1.767032967;0.963097713;-1;0;-1;-1;1;-1;0;0;0;0;-1;;;;
2044;05.09.2009;36;QW-19;GEO;Georgia;0;2;ITA;Italy;-1;1;289;0.185985593;959;0.62475442;0.87510513;1.398496241;1.370899916;0.997314715;-1;0;-1;0;-1;0;-1;-1;1;1;-1;;;;
2045;05.09.2009;0;Friendly;NED;Netherlands;3;0;JPN;Japan;1;-1;931;0.606417813;577;0.374590701;2.158181818;1.341176471;0.9;1.3;0;1;1;1;1;1;1;1;0;1;;;;;
2046;05.09.2009;0;Friendly;GER;Germany;2;0;RSA;South Africa;1;-1;1309;0.853962017;507;0.328749181;2.407008086;0.545454545;1.035714286;1.257575758;1;1;0;1;1;-1;-1;-1;1;-1;;;;;
2047;05.09.2009;36;QW-19;AUT;Austria;3;1;FRO;Faroe Islands;1;-1;1067;0.695481336;383;0.247544204;1.5525;0.621875;1.483333333;2.20625;-1;-1;1;-1;-1;-1;-1;1;-1;0;0;;;;
2048;12.08.2009;0;Friendly;ALB;Albania;6;1;CYP;Cyprus;1;-1;632;0.410609037;426;0.275703995;0.975;0.903846154;0.990625;1.767032967;0;-1;-1;-1;0;0;-1;-1;1;1;;;;;
2049;12.08.2009;0;Friendly;MLT;Malta;2;0;GEO;Georgia;1;-1;149;0.094302554;289;0.185985593;0.608660131;0.87510513;1.926470588;1.370899916;-1;-1;-1;-1;0;0;-1;0;-1;-1;;;;;
2050;12.08.2009;0;Friendly;ARM;Armenia;1;4;MDA;Moldova;-1;1;316;0.203667322;181;0.115258677;1.144700461;0.916666667;1.739170507;1.470833333;-1;0;0;-1;-1;0;1;-1;-1;0;0;;;;
2051;12.08.2009;0;Friendly;LUX;Luxembourg;0;1;LTU;Lithuania;-1;1;221;0.141453831;254;0.163064833;0.576048951;0.845238095;2.285839161;1.345982143;-1;-1;0;0;-1;-1;-1;-1;1;0;;;;;
2052;12.08.2009;0;Friendly;MKD;Macedonia;2;3;ESP;Spain;-1;1;235;0.150622135;1277;0.833005894;0.939285714;2.252192982;1.258928571;0.605769231;1;0;-1;0;-1;1;-1;1;1;1;;;;;
2053;12.08.2009;0;Friendly;MNE;Montenegro;2;1;WAL;Wales;1;-1;365;0.235756385;839;0.546168959;1.265625;1.047619048;1.328125;1.228571429;0;0;-1;1;-1;1;1;-1;-1;-1;;;;;
2054;12.08.2009;0;Friendly;LIE;Liechtenstein;0;3;POR;Portugal;-1;1;120;0.075311067;1184;0.772102161;0.364495798;1.76443769;2.428571429;0.912722536;-1;-1;-1;-1;-1;0;1;1;0;1;;;;;
2055;12.08.2009;0;Friendly;EST;Estonia;0;1;BRA;Brazil;-1;1;366;0.236411264;1251;0.815979044;0.887878788;1.84280303;1.438825758;0.929924242;0;1;-1;1;0;1;1;1;1;1;;;;;
2056;12.08.2009;0;Friendly;ISL;Iceland;1;1;SVK;Slovakia;0;0;724;0.470857891;784;0.510150622;1.241196013;1.341463415;1.273754153;1.146341463;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;;;;
2057;12.08.2009;0;Friendly;BUL;Bulgaria;1;0;LVA;Latvia;1;-1;508;0.32940406;323;0.208251473;1.128205128;1.044602699;1.205128205;1.428785607;0;1;0;0;-1;1;1;0;0;0;;;;;
2058;12.08.2009;0;Friendly;SWE;Sweden;1;0;FIN;Finland;1;-1;713;0.463654224;558;0.362148003;1.655737705;1.186862245;1.023028884;1.288265306;1;-1;-1;0;1;-1;1;-1;1;-1;;;;;
2059;12.08.2009;0;Friendly;POL;Poland;2;0;GRE;Greece;1;-1;821;0.534381139;695;0.451866405;1.583966565;1.092948718;1.081306991;0.933150183;0;-1;1;-1;1;1;0;0;0;-1;;;;;
2060;12.08.2009;0;Friendly;UKR;Ukraine;0;3;TUR;Turkey;-1;1;880;0.573018991;983;0.640471513;1.627002288;1.513390722;0.891304348;1.078431373;1;0;-1;1;1;-1;1;-1;-1;0;;;;;
2061;12.08.2009;36;QW-19;BLR;Belarus;1;3;CRO;Croatia;-1;1;465;0.30124427;856;0.557301899;1.296825397;1.709302326;1.146031746;0.906976744;0;1;1;-1;-1;0;1;1;1;0;;;;;
2062;12.08.2009;0;Friendly;RUS;Russia;2;3;ARG;Argentina;-1;1;821;0.534381139;1532;1;1.679439746;1.678571429;0.747357294;0.821428571;1;1;1;1;-1;1;1;0;0;0;;;;;
2063;12.08.2009;36;QW-19;NOR;Norway;4;0;SCO;Scotland;1;-1;605;0.392927308;687;0.446627374;1.078115683;1.21875;1.15921288;1.25;-1;0;1;-1;1;1;-1;-1;0;1;0;;;;
2064;12.08.2009;0;Friendly;NIR;North. Ireland;1;1;ISR;Israel;0;0;825;0.537000655;467;0.302554028;0.878787879;1.545454545;1.378787879;1.424242424;-1;1;1;1;-1;-1;0;1;0;0;;;;;
2065;12.08.2009;36;QW-19;SVN;Slovenia;5;0;SMR;San Marino;1;-1;558;0.362148003;20;0.009823183;1.351351351;0.106060606;1.135135135;4.460227273;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;;;;;
2066;12.08.2009;0;Friendly;HUN;Hungary;0;1;ROU;Romania;-1;1;925;0.60248854;922;0.600523903;1.488888889;1.394894895;1.277777778;1.061861862;1;1;-1;1;1;1;-1;-1;-1;1;;;;;
2067;12.08.2009;0;Friendly;CZE;Czech Republic;3;1;BEL;Belgium;1;-1;810;0.527177472;1352;0.882121807;1.44047619;1.707317073;1.071428571;1.146341463;1;-1;0;0;1;-1;0;-1;-1;1;;;;;
2068;12.08.2009;0;Friendly;BIH;Bosnia & Herzegovina;2;3;IRN;Iran;-1;1;913;0.594629993;672;0.436804191;1.766666667;1.479166667;1.233006536;1.3125;1;0;1;1;1;1;0;-1;-1;1;;;;;
2069;12.08.2009;36;QW-19;AZE;Azerbaijan;0;2;GER;Germany;-1;1;269;0.172888016;1309;0.853962017;0.808210784;2.407008086;1.413602941;1.035714286;-1;-1;-1;-1;0;1;0;1;1;-1;;;;;
2070;12.08.2009;0;Friendly;SUI;Switzerland;0;0;ITA;Italy;0;0;974;0.634577603;959;0.62475442;1.567307692;1.398496241;0.974358974;0.997314715;1;1;0;1;1;-1;-1;1;1;1;;;;;
2071;12.08.2009;0;Friendly;IRL;Rep. of Ireland;0;3;AUS;Australia;-1;1;792;0.515389653;601;0.390307793;1.359927235;0.9375;0.963097713;1.660714286;0;0;0;0;1;1;0;1;1;1;;;;;
2072;12.08.2009;0;Friendly;NED;Netherlands;2;2;ENG;England;0;0;931;0.606417813;1069;0.696791094;2.158181818;2.065;0.9;0.805;1;1;1;1;0;1;1;1;1;-1;;;;;
2073;12.08.2009;36;QW-19;FRO;Faroe Islands;0;1;FRA;France;-1;1;383;0.247544204;907;0.59070072;0.621875;1.446317829;2.20625;0.821899225;-1;1;-1;0;-1;1;-1;1;1;-1;;;;;
2074;12.08.2009;0;Friendly;DEN;Denmark;1;2;CHI;Chile;-1;1;686;0.445972495;1348;0.879502292;1.33118701;1.283333333;1.18980963;1.141666667;1;1;1;0;-1;0;-1;-1;-1;0;;;;;
2075;12.08.2009;0;Friendly;AUT;Austria;0;2;CMR;Cameroon;-1;1;1067;0.695481336;556;0.360838245;1.5525;1.055555556;1.483333333;1.277777778;-1;1;-1;-1;-1;0;-1;-1;-1;0;;;;;
2076;12.08.2009;0;Friendly;RSA;South Africa;1;3;SRB;Serbia;-1;1;507;0.328749181;581;0.377210216;0.545454545;1.538095238;1.257575758;1.057738095;-1;-1;1;-1;1;1;1;1;1;-1;;;;;
2077;28.06.2009;15;CCF-6;RSA;South Africa;2;3;ESP;Spain;-1;1;507;0.328749181;1277;0.833005894;0.545454545;2.252192982;1.257575758;0.605769231;-1;1;-1;1;0;-1;1;1;1;1;-1;;;;
2078;24.06.2009;15;CCF-6;USA;United States;2;0;ESP;Spain;1;-1;810;0.527177472;1277;0.833005894;1.591269841;2.252192982;1.702380952;0.605769231;-1;1;-1;-1;1;1;1;1;1;1;-1;;;;
2079;21.06.2009;15;CCF-6;BRA;Brazil;3;0;ITA;Italy;1;-1;1251;0.815979044;959;0.62475442;1.84280303;1.398496241;0.929924242;0.997314715;1;1;1;1;0;-1;1;1;1;0;1;;;;
2080;20.06.2009;15;CCF-6;RSA;South Africa;0;2;ESP;Spain;-1;1;507;0.328749181;1277;0.833005894;0.545454545;2.252192982;1.257575758;0.605769231;1;-1;1;0;0;1;1;1;1;1;;;;;
2081;18.06.2009;15;CCF-6;EGY;Egypt;1;0;ITA;Italy;1;-1;648;0.421087099;959;0.62475442;1;1.398496241;0.75;0.997314715;0;-1;1;0;0;1;1;1;0;1;;;;;
2082;15.06.2009;15;CCF-6;USA;United States;1;3;ITA;Italy;-1;1;810;0.527177472;959;0.62475442;1.591269841;1.398496241;1.702380952;0.997314715;1;-1;-1;1;1;1;1;0;1;-1;;;;;
2083;14.06.2009;15;CCF-6;NZL;New Zealand;0;5;ESP;Spain;-1;1;163;0.103470858;1277;0.833005894;1.1;2.252192982;2.6;0.605769231;-1;0;-1;1;1;1;1;1;1;1;;;;;
2084;10.06.2009;0;Friendly;ALB;Albania;1;1;GEO;Georgia;0;0;632;0.410609037;289;0.185985593;0.975;0.87510513;0.990625;1.370899916;-1;-1;-1;0;0;-1;0;-1;-1;-1;;;;;
2085;10.06.2009;36;QW-19;SWE;Sweden;4;0;MLT;Malta;1;-1;713;0.463654224;149;0.094302554;1.655737705;0.608660131;1.023028884;1.926470588;-1;-1;0;1;1;-1;-1;-1;0;-1;;;;;
2086;10.06.2009;0;Friendly;BLR;Belarus;2;2;MDA;Moldova;0;0;465;0.30124427;181;0.115258677;1.296825397;0.916666667;1.146031746;1.470833333;1;1;-1;-1;1;1;-1;-1;0;0;;;;;
2087;10.06.2009;36;QW-19;MKD;Macedonia;2;0;ISL;Iceland;1;-1;235;0.150622135;724;0.470857891;0.939285714;1.241196013;1.258928571;1.273754153;0;-1;0;-1;-1;-1;-1;-1;1;1;-1;;;;
2088;10.06.2009;0;Friendly;EST;Estonia;0;0;POR;Portugal;0;0;366;0.236411264;1184;0.772102161;0.887878788;1.76443769;1.438825758;0.912722536;1;-1;1;0;-1;1;1;0;1;-1;;;;;
2089;10.06.2009;36;QW-19;UKR;Ukraine;2;1;KAZ;Kazakhstan;1;-1;880;0.573018991;300;0.19318926;1.627002288;0.901115619;0.891304348;1.969066937;0;-1;1;1;1;-1;-1;1;-1;-1;1;;;;
2090;10.06.2009;36;QW-19;FIN;Finland;0;3;RUS;Russia;-1;1;558;0.362148003;821;0.534381139;1.186862245;1.679439746;1.288265306;0.747357294;1;-1;1;-1;-1;1;1;1;-1;1;-1;;;;
2091;10.06.2009;36;QW-19;NED;Netherlands;2;0;NOR;Norway;1;-1;931;0.606417813;605;0.392927308;2.158181818;1.078115683;0.9;1.15921288;1;1;1;0;1;0;1;-1;1;-1;1;;;;
2092;10.06.2009;36;QW-19;ENG;England;6;0;AND;Andorra;1;-1;1069;0.696791094;5;0;2.065;0.210727969;0.805;2.869731801;1;1;1;-1;1;-1;-1;-1;-1;-1;1;;;;
2093;10.06.2009;0;Friendly;NZL;New Zealand;3;4;ITA;Italy;-1;1;163;0.103470858;959;0.62475442;1.1;1.398496241;2.6;0.997314715;0;1;1;-1;1;1;0;1;-1;0;;;;;
2094;10.06.2009;36;QW-19;FRO;Faroe Islands;0;2;SRB;Serbia;-1;1;383;0.247544204;581;0.377210216;0.621875;1.538095238;2.20625;1.057738095;1;-1;0;-1;-1;1;1;1;-1;1;-1;;;;
2095;09.06.2009;0;Friendly;AZE;Azerbaijan;0;6;ESP;Spain;-1;1;269;0.172888016;1277;0.833005894;0.808210784;2.252192982;1.413602941;0.605769231;-1;-1;-1;0;0;1;1;1;1;1;;;;;
2096;09.06.2009;0;Friendly;OMA;Oman;1;2;BIH;Bosnia & Herzegovina;-1;1;346;0.223313687;913;0.594629993;0.416666667;1.766666667;2.083333333;1.233006536;0;-1;-1;0;0;0;1;1;1;1;;;;;
2097;06.06.2009;36;QW-19;ALB;Albania;1;2;POR;Portugal;-1;1;632;0.410609037;1184;0.772102161;0.975;1.76443769;0.990625;0.912722536;-1;-1;0;0;0;1;0;1;-1;0;0;;;;
2098;06.06.2009;0;Friendly;GEO;Georgia;1;2;MDA;Moldova;-1;1;289;0.185985593;181;0.115258677;0.87510513;0.916666667;1.370899916;1.470833333;0;-1;-1;-1;0;-1;-1;0;0;-1;;;;;
2099;06.06.2009;36;QW-19;MKD;Macedonia;0;0;NOR;Norway;0;0;235;0.150622135;605;0.392927308;0.939285714;1.078115683;1.258928571;1.15921288;-1;0;-1;-1;-1;1;-1;1;-1;-1;;;;;
2100;06.06.2009;36;QW-19;CYP;Cyprus;2;2;MNE;Montenegro;0;0;426;0.275703995;365;0.235756385;0.903846154;1.265625;1.767032967;1.328125;-1;-1;1;1;-1;0;-1;1;-1;0;;;;;
2101;06.06.2009;2;100-EJL;EST;Estonia;3;0;EQG;Equatorial Guinea;1;-1;366;0.236411264;416;0.269155206;0.887878788;0.666666667;1.438825758;1.833333333;-1;1;0;-1;0;0;-1;1;-1;0;;;;;
2102;06.06.2009;36;QW-19;SVK;Slovakia;7;0;SMR;San Marino;1;-1;784;0.510150622;20;0.009823183;1.341463415;0.106060606;1.146341463;4.460227273;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;;;;
2103;06.06.2009;36;QW-19;SWE;Sweden;0;1;DEN;Denmark;-1;1;713;0.463654224;686;0.445972495;1.655737705;1.33118701;1.023028884;1.18980963;-1;0;1;1;-1;1;1;0;-1;1;;;;;
2104;06.06.2009;36;QW-19;FIN;Finland;2;1;LIE;Liechtenstein;1;-1;558;0.362148003;120;0.075311067;1.186862245;0.364495798;1.288265306;2.428571429;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;;;;;
2105;06.06.2009;36;QW-19;CRO;Croatia;2;2;UKR;Ukraine;0;0;856;0.557301899;880;0.573018991;1.709302326;1.627002288;0.906976744;0.891304348;1;1;1;0;-1;-1;1;1;1;0;0;;;;
2106;06.06.2009;36;QW-19;BLR;Belarus;5;1;AND;Andorra;1;-1;465;0.30124427;5;0;1.296825397;0.210727969;1.146031746;2.869731801;1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;;;;
2107;06.06.2009;0;Friendly;ITA;Italy;3;0;NIR;North. Ireland;1;-1;959;0.62475442;825;0.537000655;1.398496241;0.878787879;0.997314715;1.378787879;0;1;-1;0;1;1;1;1;-1;1;;;;;
2108;06.06.2009;36;QW-19;AZE;Azerbaijan;0;1;WAL;Wales;-1;1;269;0.172888016;839;0.546168959;0.808210784;1.047619048;1.413602941;1.228571429;-1;-1;0;0;0;1;-1;-1;-1;1;-1;;;;
2109;06.06.2009;36;QW-19;LTU;Lithuania;0;1;ROU;Romania;-1;1;254;0.163064833;922;0.600523903;0.845238095;1.394894895;1.345982143;1.061861862;-1;-1;1;0;0;-1;-1;-1;1;0;1;;;;
2110;06.06.2009;36;QW-19;BUL;Bulgaria;1;1;IRL;Rep. of Ireland;0;0;508;0.32940406;792;0.515389653;1.128205128;1.359927235;1.205128205;0.963097713;1;0;0;-1;0;0;0;0;1;-1;0;;;;
2111;06.06.2009;0;Friendly;RSA;South Africa;1;0;POL;Poland;1;-1;507;0.328749181;821;0.534381139;0.545454545;1.583966565;1.257575758;1.081306991;-1;1;0;-1;0;1;-1;1;0;1;;;;;
2112;06.06.2009;36;QW-19;ISL;Iceland;1;2;NED;Netherlands;-1;1;724;0.470857891;931;0.606417813;1.241196013;2.158181818;1.273754153;0.9;-1;-1;1;1;1;1;1;0;1;1;-1;;;;
2113;06.06.2009;36;QW-19;KAZ;Kazakhstan;0;4;ENG;England;-1;1;300;0.19318926;1069;0.696791094;0.901115619;2.065;1.969066937;0.805;-1;1;-1;-1;-1;1;1;-1;1;1;-1;;;;
2114;06.06.2009;36;QW-19;SRB;Serbia;1;0;AUT;Austria;1;-1;581;0.377210216;1067;0.695481336;1.538095238;1.5525;1.057738095;1.483333333;1;1;-1;1;-1;1;-1;-1;-1;0;1;;;;
